,resultId,number,grid,position,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,round,date,time_hour,circuitRef,country,lat,status,driverRef,dob,nationality,constructorRef
22376,22380,11,13,8,8,4.0,44,+1:04.293,5140849,28,16,1:54.532,220.151,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Disqualified,ambrosio,1985-12-27,Belgian,honda
22377,22381,26,11,9,9,2.0,44,+1:05.347,5141903,26,14,1:54.159,220.870,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Disqualified,lotterer,1981-11-19,German,ferrari
22378,22382,27,18,10,10,1.0,44,+1:05.697,5142253,40,9,1:53.612,221.934,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Disqualified,hulkenberg,1987-08-19,German,honda
22379,22383,25,12,11,11,0.0,44,+1:11.920,5148476,31,7,1:53.276,222.592,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Disqualified,pic,1990-02-15,French,ferrari
22380,22384,20,7,12,12,0.0,44,+1:14.262,5150818,28,15,1:54.203,220.785,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Disqualified,kvyat,1994-04-26,Russian,bmw_sauber
22381,22385,19,9,13,13,0.0,44,+1:15.975,5152531,37,3,1:52.512,224.104,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Disqualified,coulthard,1971-03-27,British,renault
22382,22386,99,14,14,14,0.0,44,+1:22.447,5159003,36,2,1:52.413,224.301,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Disqualified,webber,1976-08-27,Australian,bar
22383,22387,21,20,15,15,0.0,44,+1:30.825,5167381,32,12,1:54.000,221.178,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Disqualified,bottas,1989-08-28,Finnish,bar
22384,22388,4,19,16,16,0.0,43,\N,\N,31,17,1:55.247,218.785,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,+2 Laps,gutierrez,1991-08-05,Mexican,manor
22385,22389,9,22,17,17,0.0,43,\N,\N,26,19,1:55.900,217.553,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,+2 Laps,stevens,1991-06-28,British,haas
22386,22390,17,16,18,18,0.0,39,\N,\N,32,20,1:56.347,216.717,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Transmission,kevin_magnussen,1992-10-05,Danish,manor
22387,22391,44,2,\N,19,0.0,38,\N,\N,33,10,1:53.707,221.748,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Fuel pressure,heidfeld,1977-05-10,German,hwm
22388,22392,8,15,\N,20,0.0,33,\N,\N,21,18,1:55.649,218.025,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Fuel pressure,kobayashi,1986-09-13,Japanese,racing_point
22389,22393,13,17,\N,21,0.0,1,\N,\N,\N,0,\N,\N,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,Tyre,resta,1986-04-16,British,racing_point
22390,22394,45,21,\N,22,0.0,1,\N,\N,\N,0,\N,\N,15,05/10/14,6:00:00,osterreichring,Austria,47.2197,+38 Laps,ericsson,1990-09-02,Swedish,haas
22391,22395,44,1,1,1,25.0,53,1:19:10.236,4750236,29,1,1:28.004,236.975,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,heidfeld,1977-05-10,German,hwm
22392,22396,6,2,2,2,18.0,53,+3.175,4753411,51,2,1:28.206,236.432,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,alonso,1981-07-29,Spanish,hwm
22393,22397,19,4,3,3,15.0,53,+25.026,4775262,46,3,1:28.342,236.068,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,coulthard,1971-03-27,British,renault
22394,22398,77,3,4,4,12.0,53,+40.786,4791022,50,5,1:28.559,235.490,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,garde,1985-04-25,Dutch,renault
22395,22399,3,9,5,5,10.0,53,+50.309,4800545,53,6,1:28.588,235.413,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,vergne,1990-04-25,French,force_india
22396,22400,1,8,6,6,8.0,53,+59.965,4810201,34,10,1:29.141,233.952,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,fisichella,1973-01-14,Italian,force_india
22397,22401,11,10,7,7,6.0,53,+1:02.518,4812754,35,8,1:29.107,234.042,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,ambrosio,1985-12-27,Belgian,honda
22398,22402,22,6,8,8,4.0,53,+1:03.063,4813299,35,11,1:29.245,233.680,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,davidson,1979-04-18,British,bmw_sauber
22399,22403,7,11,9,9,2.0,53,+1:03.535,4813771,43,7,1:28.942,234.476,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,kubica,1984-12-07,Polish,toyota
22400,22404,20,5,10,10,1.0,53,+1:06.171,4816407,34,12,1:29.283,233.580,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,kvyat,1994-04-26,Russian,bmw_sauber
22401,22405,26,21,11,11,0.0,53,+1:11.184,4821420,51,4,1:28.486,235.684,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,lotterer,1981-11-19,German,ferrari
22402,22406,27,13,12,12,0.0,53,+1:12.606,4822842,35,13,1:29.366,233.363,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,hulkenberg,1987-08-19,German,honda
22403,22407,25,12,13,13,0.0,53,+1:13.093,4823329,39,9,1:29.121,234.005,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Disqualified,pic,1990-02-15,French,ferrari
22404,22408,13,16,14,14,0.0,52,\N,\N,32,17,1:29.856,232.091,16,12/10/14,11:00:00,port_imperial,USA,40.7769,+2 Laps,resta,1986-04-16,British,racing_point
22405,22409,99,14,15,15,0.0,52,\N,\N,46,14,1:29.375,233.340,16,12/10/14,11:00:00,port_imperial,USA,40.7769,+2 Laps,webber,1976-08-27,Australian,bar
22406,22410,8,17,16,16,0.0,52,\N,\N,38,18,1:30.083,231.506,16,12/10/14,11:00:00,port_imperial,USA,40.7769,+2 Laps,kobayashi,1986-09-13,Japanese,racing_point
22407,22411,10,18,17,17,0.0,52,\N,\N,35,21,1:30.758,229.784,16,12/10/14,11:00:00,port_imperial,USA,40.7769,+2 Laps,palmer,1956-11-07,British,haas
22408,22412,17,19,18,18,0.0,52,\N,\N,51,20,1:30.521,230.386,16,12/10/14,11:00:00,port_imperial,USA,40.7769,+2 Laps,kevin_magnussen,1992-10-05,Danish,manor
22409,22413,21,15,19,19,0.0,51,\N,\N,40,15,1:29.449,233.147,16,12/10/14,11:00:00,port_imperial,USA,40.7769,+3 Laps,bottas,1989-08-28,Finnish,bar
22410,22414,9,22,20,20,0.0,51,\N,\N,47,19,1:30.280,231.001,16,12/10/14,11:00:00,port_imperial,USA,40.7769,+3 Laps,stevens,1991-06-28,British,haas
22411,22415,14,7,\N,21,0.0,28,\N,\N,23,16,1:29.680,232.546,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Gearbox,kovalainen,1981-10-19,Finnish,toyota
22412,22416,4,20,\N,22,0.0,5,\N,\N,5,22,1:32.569,225.289,16,12/10/14,11:00:00,port_imperial,USA,40.7769,Collision,gutierrez,1991-08-05,Mexican,manor
22413,22417,44,1,1,1,25.0,60,2:00:04.795,7204795,39,1,1:50.417,165.137,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,heidfeld,1977-05-10,German,hwm
22414,22418,1,4,2,2,18.0,60,+13.534,7218329,27,8,1:52.519,162.052,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,fisichella,1973-01-14,Italian,force_india
22415,22419,3,3,3,3,15.0,60,+14.273,7219068,30,9,1:52.569,161.980,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,vergne,1990-04-25,French,force_india
22416,22420,14,5,4,4,12.0,60,+15.389,7220184,27,6,1:52.115,162.636,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,kovalainen,1981-10-19,Finnish,toyota
22417,22421,19,6,5,5,10.0,60,+42.161,7246956,27,13,1:53.283,160.959,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,coulthard,1971-03-27,British,renault
22418,22422,25,12,6,6,8.0,60,+56.801,7261596,48,4,1:51.937,162.895,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,pic,1990-02-15,French,ferrari
22419,22423,11,15,7,7,6.0,60,+59.038,7263833,46,5,1:52.007,162.793,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,ambrosio,1985-12-27,Belgian,honda
22420,22424,7,7,8,8,4.0,60,+1:00.641,7265436,28,11,1:52.872,161.545,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,kubica,1984-12-07,Polish,toyota
22421,22425,27,13,9,9,2.0,60,+1:01.661,7266456,27,10,1:52.762,161.703,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,hulkenberg,1987-08-19,German,honda
22422,22426,20,9,10,10,1.0,60,+1:02.230,7267025,48,2,1:51.639,163.330,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,kvyat,1994-04-26,Russian,bmw_sauber
22423,22427,77,8,11,11,0.0,60,+1:05.065,7269860,25,7,1:52.515,162.058,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,garde,1985-04-25,Dutch,renault
22424,22428,13,18,12,12,0.0,60,+1:06.915,7271710,26,12,1:53.213,161.059,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,resta,1986-04-16,British,racing_point
22425,22429,8,16,13,13,0.0,60,+1:08.029,7272824,25,15,1:53.543,160.591,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,kobayashi,1986-09-13,Japanese,racing_point
22426,22430,26,10,14,14,0.0,60,+1:12.008,7276803,45,3,1:51.761,163.151,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,lotterer,1981-11-19,German,ferrari
22427,22431,9,22,15,15,0.0,60,+1:34.188,7298983,14,19,1:55.416,157.985,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,stevens,1991-06-28,British,haas
22428,22432,17,19,16,16,0.0,60,+1:34.543,7299338,47,14,1:53.538,160.598,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Disqualified,kevin_magnussen,1992-10-05,Danish,manor
22429,22433,4,21,17,17,0.0,59,\N,\N,43,17,1:53.807,160.218,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,+2 Laps,gutierrez,1991-08-05,Mexican,manor
22430,22434,22,11,\N,18,0.0,52,\N,\N,16,16,1:53.707,160.359,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Fuel pressure,davidson,1979-04-18,British,bmw_sauber
22431,22435,99,17,\N,19,0.0,40,\N,\N,10,18,1:53.948,160.020,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,Refuelling,webber,1976-08-27,Australian,bar
22432,22436,21,14,\N,20,0.0,17,\N,\N,6,20,1:55.684,157.619,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,+1 Lap,bottas,1989-08-28,Finnish,bar
22433,22437,6,2,\N,21,0.0,13,\N,\N,5,21,1:56.769,156.154,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,+1 Lap,alonso,1981-07-29,Spanish,hwm
22434,22438,10,20,\N,22,0.0,0,\N,\N,\N,0,\N,\N,17,02/11/14,20:00:00,red_bull_ring,Austria,47.2197,+38 Laps,palmer,1956-11-07,British,haas
22435,22439,44,2,1,1,25.0,44,1:51:43.021,6703021,39,1,1:51.600,187.322,18,09/11/14,16:00:00,indianapolis,USA,39.795,Disqualified,heidfeld,1977-05-10,German,hwm
22436,22440,6,1,2,2,18.0,44,+9.180,6712201,15,6,1:52.551,185.739,18,09/11/14,16:00:00,indianapolis,USA,39.795,Disqualified,alonso,1981-07-29,Spanish,hwm
22437,22441,1,9,3,3,15.0,44,+29.122,6732143,32,3,1:51.915,186.795,18,09/11/14,16:00:00,indianapolis,USA,39.795,Disqualified,fisichella,1973-01-14,Italian,force_india
22438,22442,3,6,4,4,12.0,44,+38.818,6741839,38,4,1:52.231,186.269,18,09/11/14,16:00:00,indianapolis,USA,39.795,Disqualified,vergne,1990-04-25,French,force_india
22439,22443,22,8,5,5,10.0,44,+1:07.550,6770571,33,2,1:51.721,187.119,18,09/11/14,16:00:00,indianapolis,USA,39.795,Disqualified,davidson,1979-04-18,British,bmw_sauber
22440,22444,77,3,6,6,8.0,44,+1:53.773,6816794,41,13,1:54.103,183.213,18,09/11/14,16:00:00,indianapolis,USA,39.795,Disqualified,garde,1985-04-25,Dutch,renault
22441,22445,19,4,7,7,6.0,44,+1:55.126,6818147,39,8,1:53.450,184.267,18,09/11/14,16:00:00,indianapolis,USA,39.795,Disqualified,coulthard,1971-03-27,British,renault
22442,22446,27,13,8,8,4.0,44,+1:55.948,6818969,28,7,1:52.814,185.306,18,09/11/14,16:00:00,indianapolis,USA,39.795,Disqualified,hulkenberg,1987-08-19,German,honda
22443,22447,25,20,9,9,2.0,44,+2:07.638,6830659,35,11,1:53.562,184.086,18,09/11/14,16:00:00,indianapolis,USA,39.795,Disqualified,pic,1990-02-15,French,ferrari
22444,22448,11,11,10,10,1.0,43,\N,\N,27,10,1:53.556,184.095,18,09/11/14,16:00:00,indianapolis,USA,39.795,+2 Laps,ambrosio,1985-12-27,Belgian,honda
22445,22449,26,12,11,11,0.0,43,\N,\N,25,12,1:54.021,183.345,18,09/11/14,16:00:00,indianapolis,USA,39.795,+2 Laps,lotterer,1981-11-19,German,ferrari
22446,22450,7,10,12,12,0.0,43,\N,\N,36,5,1:52.426,185.946,18,09/11/14,16:00:00,indianapolis,USA,39.795,+2 Laps,kubica,1984-12-07,Polish,toyota
22447,22451,21,15,13,13,0.0,43,\N,\N,40,17,1:55.372,181.198,18,09/11/14,16:00:00,indianapolis,USA,39.795,+2 Laps,bottas,1989-08-28,Finnish,bar
22448,22452,20,7,14,14,0.0,43,\N,\N,38,9,1:53.510,184.170,18,09/11/14,16:00:00,indianapolis,USA,39.795,+2 Laps,kvyat,1994-04-26,Russian,bmw_sauber
22449,22453,8,16,15,15,0.0,43,\N,\N,28,16,1:55.302,181.308,18,09/11/14,16:00:00,indianapolis,USA,39.795,+2 Laps,kobayashi,1986-09-13,Japanese,racing_point
22450,22454,13,22,16,16,0.0,43,\N,\N,26,15,1:54.702,182.256,18,09/11/14,16:00:00,indianapolis,USA,39.795,+2 Laps,resta,1986-04-16,British,racing_point
22451,22455,9,17,17,17,0.0,43,\N,\N,27,14,1:54.669,182.309,18,09/11/14,16:00:00,indianapolis,USA,39.795,+2 Laps,stevens,1991-06-28,British,haas
22452,22456,4,21,18,18,0.0,43,\N,\N,25,21,1:56.472,179.486,18,09/11/14,16:00:00,indianapolis,USA,39.795,+2 Laps,gutierrez,1991-08-05,Mexican,manor
22453,22457,10,19,19,19,0.0,43,\N,\N,29,18,1:55.641,180.776,18,09/11/14,16:00:00,indianapolis,USA,39.795,+2 Laps,palmer,1956-11-07,British,haas
22454,22458,17,18,20,20,0.0,41,\N,\N,27,20,1:55.985,180.240,18,09/11/14,16:00:00,indianapolis,USA,39.795,Collision,kevin_magnussen,1992-10-05,Danish,manor
22455,22459,99,14,21,21,0.0,40,\N,\N,25,19,1:55.753,180.601,18,09/11/14,16:00:00,indianapolis,USA,39.795,Collision,webber,1976-08-27,Australian,bar
22456,22460,14,5,\N,22,0.0,2,\N,\N,\N,0,\N,\N,18,09/11/14,16:00:00,indianapolis,USA,39.795,Broken wing,kovalainen,1981-10-19,Finnish,toyota
22457,22461,44,1,1,1,25.0,53,1:31:50.744,5510744,48,3,1:41.606,207.200,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,heidfeld,1977-05-10,German,hwm
22458,22462,6,2,2,2,18.0,53,+13.657,5524401,52,2,1:41.360,207.703,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,alonso,1981-07-29,Spanish,hwm
22459,22463,77,3,3,3,15.0,53,+17.425,5528169,53,1,1:40.896,208.658,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,garde,1985-04-25,Dutch,renault
22460,22464,22,4,4,4,12.0,53,+30.234,5540978,47,4,1:41.964,206.472,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,davidson,1979-04-18,British,bmw_sauber
22461,22465,20,11,5,5,10.0,53,+53.616,5564360,44,14,1:43.076,204.245,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,kvyat,1994-04-26,Russian,bmw_sauber
22462,22466,14,7,6,6,8.0,53,+1:00.016,5570760,53,6,1:42.179,206.038,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,kovalainen,1981-10-19,Finnish,toyota
22463,22467,3,6,7,7,6.0,53,+1:01.812,5572556,50,13,1:43.050,204.296,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,vergne,1990-04-25,French,force_india
22464,22468,1,10,8,8,4.0,53,+1:06.185,5576929,53,8,1:42.630,205.133,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,fisichella,1973-01-14,Italian,force_india
22465,22469,7,8,9,9,2.0,53,+1:18.877,5589621,45,11,1:42.919,204.556,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,kubica,1984-12-07,Polish,toyota
22466,22470,11,12,10,10,1.0,53,+1:20.067,5590811,47,12,1:42.924,204.547,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,ambrosio,1985-12-27,Belgian,honda
22467,22471,19,18,11,11,0.0,53,+1:20.877,5591621,47,10,1:42.879,204.636,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,coulthard,1971-03-27,British,renault
22468,22472,27,17,12,12,0.0,53,+1:21.309,5592053,50,9,1:42.685,205.023,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,hulkenberg,1987-08-19,German,honda
22469,22473,25,9,13,13,0.0,53,+1:37.295,5608039,53,7,1:42.550,205.293,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Disqualified,pic,1990-02-15,French,ferrari
22470,22474,26,5,14,14,0.0,52,\N,\N,52,5,1:42.022,206.355,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,+2 Laps,lotterer,1981-11-19,German,ferrari
22471,22475,21,13,15,15,0.0,52,\N,\N,45,18,1:44.075,202.284,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,+2 Laps,bottas,1989-08-28,Finnish,bar
22472,22476,99,14,16,16,0.0,52,\N,\N,42,15,1:43.822,202.777,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,+2 Laps,webber,1976-08-27,Australian,bar
22473,22477,8,15,17,17,0.0,52,\N,\N,49,19,1:44.461,201.537,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,+2 Laps,kobayashi,1986-09-13,Japanese,racing_point
22474,22478,13,21,18,18,0.0,52,\N,\N,50,17,1:44.030,202.372,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,+2 Laps,resta,1986-04-16,British,racing_point
22475,22479,9,16,19,19,0.0,51,\N,\N,48,16,1:43.979,202.471,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,+3 Laps,stevens,1991-06-28,British,haas
22476,22480,10,19,\N,20,0.0,21,\N,\N,17,20,1:47.407,196.009,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Differential,palmer,1956-11-07,British,haas
22477,22481,4,20,\N,21,0.0,9,\N,\N,8,21,1:48.268,194.450,19,23/11/14,13:00:00,galvez,Argentina,-34.6943,Brakes,gutierrez,1991-08-05,Mexican,manor
22478,22482,44,2,1,1,25.0,56,1:40:04.785,6004785,49,4,1:41.929,194.712,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Disqualified,heidfeld,1977-05-10,German,hwm
22479,22483,6,1,2,2,18.0,56,+4.314,6009099,48,5,1:41.932,194.706,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Disqualified,alonso,1981-07-29,Spanish,hwm
22480,22484,3,5,3,3,15.0,56,+25.560,6030345,33,7,1:42.831,193.004,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Disqualified,vergne,1990-04-25,French,force_india
22481,22485,19,4,4,4,12.0,56,+26.924,6031709,50,9,1:42.971,192.741,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Disqualified,coulthard,1971-03-27,British,renault
22482,22486,77,3,5,5,10.0,56,+30.992,6035777,55,6,1:42.505,193.617,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Disqualified,garde,1985-04-25,Dutch,renault
22483,22487,14,6,6,6,8.0,56,+1:35.231,6100016,47,2,1:41.474,195.585,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Disqualified,kovalainen,1981-10-19,Finnish,toyota
22484,22488,1,18,7,7,6.0,56,+1:35.734,6100519,50,1,1:41.379,195.768,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Disqualified,fisichella,1973-01-14,Italian,force_india
22485,22489,20,7,8,8,4.0,56,+1:40.682,6105467,29,14,1:44.287,190.309,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Disqualified,kvyat,1994-04-26,Russian,bmw_sauber
22486,22490,25,14,10,10,1.0,56,+1:48.863,6113648,17,12,1:44.180,190.504,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Disqualified,pic,1990-02-15,French,ferrari
22487,22491,13,10,9,9,2.0,56,+1:47.870,6112655,38,11,1:43.808,191.187,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Disqualified,resta,1986-04-16,British,racing_point
22488,22492,8,16,11,11,0.0,55,\N,\N,51,15,1:44.440,190.030,6,24/05/15,12:00:00,villeneuve,Canada,45.5,+2 Laps,kobayashi,1986-09-13,Japanese,racing_point
22489,22493,22,12,12,12,0.0,55,\N,\N,33,13,1:44.255,190.367,6,24/05/15,12:00:00,villeneuve,Canada,45.5,+2 Laps,davidson,1979-04-18,British,bmw_sauber
22490,22494,7,8,13,13,0.0,55,\N,\N,54,8,1:42.888,192.897,6,24/05/15,12:00:00,villeneuve,Canada,45.5,+2 Laps,kubica,1984-12-07,Polish,toyota
22491,22495,21,15,14,14,0.0,55,\N,\N,47,10,1:43.006,192.676,6,24/05/15,12:00:00,villeneuve,Canada,45.5,+2 Laps,bottas,1989-08-28,Finnish,bar
22492,22496,26,17,15,15,0.0,55,\N,\N,53,3,1:41.689,195.171,6,24/05/15,12:00:00,villeneuve,Canada,45.5,+2 Laps,lotterer,1981-11-19,German,ferrari
22493,22497,27,13,\N,16,0.0,16,\N,\N,15,16,1:46.226,186.835,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Gearbox,hulkenberg,1987-08-19,German,honda
22494,22498,11,11,\N,17,0.0,1,\N,\N,\N,0,\N,\N,6,24/05/15,12:00:00,villeneuve,Canada,45.5,+49 Laps,ambrosio,1985-12-27,Belgian,honda
22495,22499,99,9,\N,18,0.0,0,\N,\N,\N,0,\N,\N,6,24/05/15,12:00:00,villeneuve,Canada,45.5,Engine,webber,1976-08-27,Australian,bar
22496,22500,6,1,1,1,25.0,71,1:30:02.555,5402555,62,2,1:13.619,210.711,7,07/06/15,18:00:00,magny_cours,France,46.8642,Disqualified,alonso,1981-07-29,Spanish,hwm
22497,22501,44,2,2,2,18.0,71,+1.457,5404012,62,1,1:13.555,210.895,7,07/06/15,18:00:00,magny_cours,France,46.8642,Disqualified,heidfeld,1977-05-10,German,hwm
22498,22502,19,3,3,3,15.0,71,+41.031,5443586,59,7,1:14.101,209.341,7,07/06/15,18:00:00,magny_cours,France,46.8642,Disqualified,coulthard,1971-03-27,British,renault
22499,22503,22,5,4,4,12.0,71,+48.658,5451213,68,4,1:13.999,209.629,7,07/06/15,18:00:00,magny_cours,France,46.8642,Disqualified,davidson,1979-04-18,British,bmw_sauber
22500,22504,1,6,5,5,10.0,71,+51.420,5453975,68,5,1:14.018,209.576,7,07/06/15,18:00:00,magny_cours,France,46.8642,Disqualified,fisichella,1973-01-14,Italian,force_india
22501,22505,14,8,6,6,8.0,71,+1:01.906,5464461,55,10,1:14.313,208.744,7,07/06/15,18:00:00,magny_cours,France,46.8642,Disqualified,kovalainen,1981-10-19,Finnish,toyota
22502,22506,7,10,7,7,6.0,71,+1:03.730,5466285,37,17,1:14.963,206.934,7,07/06/15,18:00:00,magny_cours,France,46.8642,Disqualified,kubica,1984-12-07,Polish,toyota
22503,22507,27,12,8,8,4.0,71,+1:03.934,5466489,70,3,1:13.728,210.400,7,07/06/15,18:00:00,magny_cours,France,46.8642,Disqualified,hulkenberg,1987-08-19,German,honda
22504,22508,20,7,9,9,2.0,71,+1:10.085,5472640,62,11,1:14.544,208.097,7,07/06/15,18:00:00,magny_cours,France,46.8642,Disqualified,kvyat,1994-04-26,Russian,bmw_sauber
22505,22509,77,4,10,10,1.0,70,\N,\N,64,9,1:14.229,208.980,7,07/06/15,18:00:00,magny_cours,France,46.8642,+2 Laps,garde,1985-04-25,Dutch,renault
22506,22510,26,17,11,11,0.0,70,\N,\N,62,8,1:14.144,209.219,7,07/06/15,18:00:00,magny_cours,France,46.8642,+2 Laps,lotterer,1981-11-19,German,ferrari
22507,22511,13,16,12,12,0.0,70,\N,\N,47,14,1:14.810,207.357,7,07/06/15,18:00:00,magny_cours,France,46.8642,+2 Laps,resta,1986-04-16,British,racing_point
22508,22512,25,15,13,13,0.0,70,\N,\N,65,13,1:14.774,207.457,7,07/06/15,18:00:00,magny_cours,France,46.8642,+2 Laps,pic,1990-02-15,French,ferrari
22509,22513,21,11,14,14,0.0,70,\N,\N,64,16,1:14.875,207.177,7,07/06/15,18:00:00,magny_cours,France,46.8642,+2 Laps,bottas,1989-08-28,Finnish,bar
22510,22514,11,18,15,15,0.0,70,\N,\N,70,12,1:14.550,208.080,7,07/06/15,18:00:00,magny_cours,France,46.8642,+2 Laps,ambrosio,1985-12-27,Belgian,honda
22511,22515,99,13,16,16,0.0,70,\N,\N,42,15,1:14.834,207.290,7,07/06/15,18:00:00,magny_cours,France,46.8642,+2 Laps,webber,1976-08-27,Australian,bar
22512,22516,8,14,17,17,0.0,63,\N,\N,63,6,1:14.070,209.428,7,07/06/15,18:00:00,magny_cours,France,46.8642,+9 Laps,kobayashi,1986-09-13,Japanese,racing_point
22513,22517,3,9,\N,18,0.0,39,\N,\N,30,18,1:15.387,205.770,7,07/06/15,18:00:00,magny_cours,France,46.8642,Brakes,vergne,1990-04-25,French,force_india
22514,22518,44,2,1,1,50.0,55,1:39:02.619,5942619,49,4,1:45.599,189.342,4,19/04/15,15:00:00,catalunya,Spain,41.57,Disqualified,heidfeld,1977-05-10,German,hwm
22515,22519,19,4,2,2,36.0,55,+2.576,5945195,47,2,1:44.826,190.738,4,19/04/15,15:00:00,catalunya,Spain,41.57,Disqualified,coulthard,1971-03-27,British,renault
22516,22520,77,3,3,3,30.0,55,+28.880,5971499,54,6,1:45.727,189.113,4,19/04/15,15:00:00,catalunya,Spain,41.57,Disqualified,garde,1985-04-25,Dutch,renault
22517,22521,3,20,4,4,24.0,55,+37.237,5979856,50,1,1:44.496,191.341,4,19/04/15,15:00:00,catalunya,Spain,41.57,Disqualified,vergne,1990-04-25,French,force_india
22518,22522,22,6,5,5,20.0,55,+1:00.334,6002953,47,9,1:46.739,187.320,4,19/04/15,15:00:00,catalunya,Spain,41.57,Disqualified,davidson,1979-04-18,British,bmw_sauber
22519,22523,27,12,6,6,16.0,55,+1:02.148,6004767,47,7,1:45.777,189.024,4,19/04/15,15:00:00,catalunya,Spain,41.57,Disqualified,hulkenberg,1987-08-19,German,honda
